name,address,phone,website,email,instagram,cuisine,opening_hours,lat,lon,osm_id
Kruabuppha,"Van Woustraat 241, 1074AS, Amsterdam",+31 20 670 2103,https://krua-buppha.nl,info@krua-buppha.nl,,thai,"Mo,We-Su 17:00-21:30; Tu off; We[1,2] off",52.3495403,4.904308,1245716249
Pica Pica,"Camperstraat 48-50, 1091AH, Amsterdam",,http://www.restaurantpicapica.nl,,,spanish,Mo-Th 09:00-15:00; Fr-Su 09:00-18:00,52.3578023,4.9134058,1261566508
Hearth,"Camperstraat 24-26, 1091AG, Amsterdam",+31 6 19284170,https://hearthamsterdam.nl/,hearthamsterdam@gmail.com,,,,52.3584584,4.9129258,1262086558
Daalder,"Postjesweg 1, 1057DT, Amsterdam",+31 20 624 8864,https://daalderamsterdam.nl/,reserverendaalder@daalderculinair.com,,,,52.3641089,4.8590875,1275764717
Merkelbach,"Middenweg 72, 1097BS, Amsterdam",+31 20 665 0880,https://restaurantmerkelbach.nl/,,@restaurant_merkelbach,,,52.3512241,4.9334141,1299980492
Wonny's Eethuis,"Maritzstraat 28, 1091KW, Amsterdam",,,,,,,52.3547005,4.9197846,1300002688
Warung Domburg,"Vrolikstraat 323, 1091VE, Amsterdam",+31 20 665 6458,,,@warungdomburg,asian,"Su-Th 21:00-01:00, Fr,Sa 21:00-03:00",52.3564131,4.9183693,1300002722
Sham,"Borneosteiger 1, Amsterdam",+31 20 363 9036,http://www.restaurantsham.nl/oost/,oost@restaurantsham.nl,,syrian,Mo-Su 12:00-22:00,52.3697596,4.9368846,1306195371
Royal San Kong,"Dorpsstraat 57, Amstelveen",+31 20 647 7902,https://www.royalsankong.nl,,,chinese,,52.3018289,4.8462001,1308856137
Saravanaa Bhavan,"Stadhouderskade 123-124, 1074AV, Amsterdam",+31 20 786 4880,https://saravanaa-bhavan.nl/,,,indian,Mo-Tu 18:00-22:00; We-Fr 11:00-22:00; Sa-Su 10:00-22:00,52.3577036,4.8995158,1310554569
Ristorante Isola Bella,"Thorbeckeplein 7-9, 1017CS, Amsterdam",+31 20 626 9582,https://restaurantisolabella.nl/,,,italian,,52.3653391,4.8961475,1310911717
Stoop & Stoop Eetcafé,Amsterdam,,https://www.stoopenstoop.nl/,,,,,52.3642795,4.8838952,1310911734
Pancake Corner Restaurant,Amsterdam,,,,,pancake,,52.3640344,4.88345,1310911753
Palladium Restaurant Club,"Kleine-Gartmanplantsoen 7, 1017RP, Amsterdam",+31 20 620 5536,https://www.palladiumamsterdam.nl/,,@palladiumamsterdam,,Mo-Th 10:00-01:00; Fr-Sa 10:00-03:00,52.3635772,4.8835286,1310911760
Eetcafé 't Gasthuys,"Grimburgwal 7-H, 1012GA, Amsterdam",,https://www.gasthuys.nl/,,,,,52.3693922,4.8935292,1310974758
Rancho Steakhouse,Amsterdam,,,,,,,52.3688767,4.8911573,1310974776
Flore,"Nieuwe Doelenstraat 2-14, 1012CP, Amsterdam",+31 20 531 1619,https://restaurantflore.com,,@restaurant.flore,,"We-Th 18:30-22:00; Fr-Sa 12:00-16:00, 18:30-22:00",52.3674539,4.8943025,1310974815
De Duvel,"Eerste Van der Helststraat 59-H, 1073AD, Amsterdam",+31 20 6757517,https://www.deduvel.nl,info@deduvel.nl,,,,52.3547999,4.8936321,1315135104
Moeders,"Rozengracht 251, 1016SX, Amsterdam",+31 20 626 7957,https://www.moeders.com,info@moeders.com,,regional,Mo-Fr 17:00-00:00; Sa-Su 12:00-00:00,52.3718427,4.8749777,1328355092
Blue Dragon,"Marie Heinekenplein 4, 1072MH, Amsterdam",,,,,sushi,,52.3574253,4.8911961,1337621655
Radijs,"Jan Evertsenstraat 41hs, 1057BM, Amsterdam",+31 20 751 3232,https://radijs-amsterdam.nl,ikwil@radijs-amsterdam.nl,,,Su-Th 12:00-01:00; Fr-Sa 12:00-02:00,52.3710583,4.8571118,1338094260
Ron Gastrobar,"Sophialaan 55, 1075BP, Amsterdam",+31 20 496 1943,https://rongastrobar.nl/restaurants/ron-gastrobar,info@rongastrobar.nl,@rongastrobar,international,Mo-Su 12:00-22:30,52.3521264,4.8567933,1339610641
Casa Peru,"Leidsegracht 68, 1016CP, Amsterdam",,https://www.casaperu.nl,,,peruvian,17:30-24:00,52.3664389,4.8829961,1340087183
Kagetsu,"Hartenstraat 17, Amsterdam",,https://www.kagetsu.nl,,,japanese,,52.3722455,4.8860197,1348523677
De Italiaan,"Bosboom Toussaintstraat 29, 1054AN, Amsterdam",,https://www.deitaliaan.com/,,,italian,Mo-Fr 17:15-24:00; Sa-Su 12:30-24:00,52.3654913,4.8763748,1349087394
La Bruschetta,"Jean Desmetstraat 121, 1087DH, Amsterdam",+31 20 226 8308,https://bruschetta.amsterdam,,,italian,Mo-Su 16:00-22:00,52.3593615,4.9949425,1350283575
Zomerlust,"Burgemeester De Vlugtlaan 156, 1063BS, Amsterdam",,,,,international,,52.381289,4.8239366,1380924446
Hannekes Boom,"Dijksgracht 4, 1019BS, Amsterdam",+31 20 419 9820,https://hannekesboom.nl/,,,international,"Mo-Th,Su 11:00-01:00; Fr-Sa 11:00-03:00",52.3762931,4.9115789,1386079220
Beyoğlu,"Eerste Oosterparkstraat 251B, 1091HA, Amsterdam",+31 20 786 1148,https://beyoglurestaurant.nl/,info@beyoglurestaurant.nl,@beyogluamsterdam,mediterranean;turkish,Mo-Su 14:00-23:00,52.3572653,4.913725,1419479007
Marhaba,"Eerste Oosterparkstraat 123BG, 1091GX, Amsterdam",+31 20 468 8330,https://marhaba-amsterdam.nl/,,,moroccan,,52.3567824,4.9118375,1419479008
Landmarkt Restaurant,Amsterdam,+31 20 490 4366,https://www.landmarkt.nl,,,,Mo-Tu 10:00-17:00; We-Su 10:00-22:00,52.3809218,4.9686461,1421161767
de Oesterbar,Amsterdam,,https://www.oesterbar.nl/,,,fish,,52.3647013,4.8827741,1427417020
Zenzero Pizzeria,"Gerard Callenburgstraat 1, 1055TV, Amsterdam",+393923732223,https://zenzeropizzeria.com/,Zenzeropizzeriaamsterdam@gmail.com,,italian;pizza,,52.377487,4.8595561,1432237080
Sortie,"Jan de Jonghkade 82, 1063MJ, Amsterdam",,https://sortierestaurant.nl/,,,turkish,09:00 - 01:00,52.3791955,4.8227756,1439522175
Antonio's Restaurante,Amsterdam,,,,,italian,,52.3636482,4.88489,1444572916
Bojo,"Lange Leidsedwarsstraat 49, 1017NG, Amsterdam",,https://www.bojo.nl/,,,indonesian,Mo-Su 16:00-24:00,52.3639322,4.8847921,1444572917
Chicano's,Amsterdam,,,,,mexican,,52.363749,4.8847449,1444572921
De blauwe Hollander,Amsterdam,,https://www.deblauwehollander.nl,,,regional,,52.3635484,4.8847235,1444572927
El Rancho,Amsterdam,,,,,argentinian,,52.3638816,4.8845402,1444572935
Greek,Amsterdam,,,,,greek,,52.3643571,4.8841943,1444572937
Mythos,Amsterdam,,https://mythosgreek.nl/,,,argentinian,We-Su 15:30-23:30; Mo 15:30-23:00,52.3642942,4.8842525,1444572950
Miduo Chinese Cuisine,Amsterdam,,,,,,,52.3642096,4.8843814,1444572951
Mykonos,Amsterdam,,,,,greek,,52.3640102,4.8846815,1444572955
O' Sole Mio,"Lange Leidsedwarsstraat 19, 1017NE, Amsterdam",+31 20 623 7360,https://www.osolemio.nl/,info@osolemio.nl,,italian,Mo-Fr 15:00 - 23:00; Sa-Su 13:00 - 23:00,52.3644198,4.8841433,1444572958
Peppino,Amsterdam,,https://www.ristorantepeppino.nl,,,italian,,52.3634912,4.8846075,1444572961
Pisa,Amsterdam,,,,,italian,,52.3644852,4.8839811,1444572967
Royal Thai,"Lange Leidsedwarsstraat 94, 1017NM, Amsterdam",+31 20 626 7261,https://www.royal-thai.nl/,info@royal-thai.nl,,thai;seafood,"Mo-Fr 15:00-24:00; Sa,Su 12:00-24:00",52.3641259,4.8842311,1444572969
Zorba de Griek,Amsterdam,,,,,greek,,52.3637257,4.8851083,1444572982
Do Brasil,"Lange Leidsedwarsstraat 86, 1017NM, Amsterdam",,https://www.leidseplein.amsterdam/restaurant/restaurant-do-brasil,,,brazilian,,52.3641938,4.8840332,1444572983
Utrechtsedwarstafel,"Utrechtsedwarsstraat 107-109, 1017WD, Amsterdam",+31 6 2044 7559,https://www.utrechtsedwarstafel.com/,,@deutrechtsedwarstafel,,,52.3618245,4.9004947,1453672123
Ceppi’s,Amsterdam,,https://www.ceppis.com/,,@ceppis.trattoria,regional,,52.3628586,4.8850519,1477529611
El Patio Granada,Amsterdam,,https://www.granadarestaurant.nl,,,,,52.3635176,4.8854166,1477529612
Mayur,"Korte Leidsedwarsstraat 203, 1017RB, Amsterdam",+31 20 623 2142,https://www.mayur.nl,,,indian,,52.3623426,4.8861759,1477529632
In de Buurt,Amsterdam,+31 20 616 4787,,,,,,52.3630261,4.8845121,1477529634
Porto Carrara,Amsterdam,,https://www.portocarrara.nl/,,,pizza,,52.3634013,4.8852647,1477529651
Sherpa,"Korte Leidsedwarsstraat 58, 1017RD, Amsterdam",,https://www.sherparestaurant.nl,,@sherparestaurant,nepalese;tibetan;indian,Mo-Su 16:00-23:00,52.3631367,4.8847519,1477529657
Taste of Culture,"Korte Leidsedwarsstraat 139-141, 1017PZ, Amsterdam",+31 20 427 1136,http://tasteofculture.nl,,,chinese,Su-Th 17:30-01:00; Fr-Sa 17:30-02:00,52.3631049,4.8851368,1477529671
El Vino,"Lange Leidsedwarsstraat 54, Amsterdam",,,,,mexican,,52.3639005,4.8848889,1483619826
Bombay inn,Amsterdam,,,,,indian,,52.3651399,4.8826496,1486109761
Granada,Amsterdam,,https://www.granadarestaurant.nl,,,,,52.3636437,4.8853422,1486109769
Japan Inn,Amsterdam,,https://www.japaninn.nl,,,japanese,,52.3638952,4.8854331,1486109772
Los Argentinos,Amsterdam,,http://www.losargentinos.nl,,,,,52.3637143,4.8854787,1486109775
Moshi Moshi,Amsterdam,,,,,japanese,,52.36368,4.8854104,1486109779
The Guru of India,Amsterdam,,,,,indian,,52.3650182,4.8828626,1486109783
Phutakun,"Reguliersdwarsstraat 11, 1017BJ, Amsterdam",+31 20 428 1887,https://phutakun.nl,,,thai,"Su, Mo, We-Fr 15:00-22:30, Sa 14:00-22:30",52.366767,4.8896227,1492346704
Rossini,"Reguliersdwarsstraat 5, 1017BJ, Amsterdam",,https://rossini-amsterdam.nl/,,,italian,,52.3668154,4.8894711,1492346705
Shisho,"Rembrandtplein 47, 1017CT, Amsterdam",,https://shiso.nl/,,,sushi,Mo-Su 13:00-22:00; Th-Su 22:00-22:30,52.366149,4.897694,1504115535
Global Streetfood,"Surinamestraat 9-H, 1058GJ, Amsterdam",+31 20 7860711,,,,,,52.357975,4.8539329,1538261150
Sranang Makmur,"Wijttenbachstraat 10, 1093HR, Amsterdam",,,,,asian,,52.360026,4.9259729,1550824348
Master Fisher,"Sumatrastraat 98, 1094NJ, Amsterdam",,,,,seafood,Mo-Su 10:00-20:30,52.3615654,4.9360954,1550842307
De Kompaszaal,"KNSM-laan 311, 1019LE, Amsterdam",,https://www.kompaszaal.nl/,,,international,,52.377159,4.9400559,1556462429
De Nieuwe KHL,Amsterdam,,https://denieuwekhl.nl/,,,international,Mo-Su 15:00-00:00,52.3740065,4.9363092,1556479637
Het Pompstation,"Zeeburgerdijk 52, 1094AE, Amsterdam",+31 20 692 2888,https://pompstation.nu,info@pompstation.nu,,,Tu-Sa 18:00-22:30,52.3659064,4.9334946,1556484511
VRR,"Conradstraat 471, 1018NE, Amsterdam",+31 6 11122373,https://vrr.rest,,,,,52.3719675,4.9313951,1556487107
Les Zazous,"Piraeusplein 59, 1019NM, Amsterdam",+31 20 854 3361,https://leszazous.nl/,,,french,"Mo,We-Su 12:00-15:00,17:30-21:00",52.3765161,4.9415271,1566951808
Meram,"Meer en Vaart 175, 1068LA, Amsterdam",+31 20 410 1452,https://meram.nl/amsterdam-osdorp,,,turkish,,52.3602051,4.8081004,1578160163
De Reiger,Amsterdam,,,,,international,,52.3757295,4.8825261,1578160226
Mister Chen Cha House,Amsterdam,,,,,chinese,,52.359298,4.9254798,1578734064
Poké Perfect,Amsterdam,,,,,,Mo-Su 11:30-21:00,52.3595338,4.9253242,1578739479
Westergasterras,"Klönneplein 4-6, Amsterdam",+31 20 684 8496,https://www.westergasterras.nl/,,@westergasterras,,,52.3871553,4.8697708,1585856787
Caramba!,Amsterdam,,,,,mexican,Su-Fr 17:30-22:00+; Sa 11:00-22:00+,52.3798108,4.8808038,1588286502
Long Pura,Amsterdam,,,,,indonesian,,52.3736441,4.8811373,1588328789
Chow,Amsterdam,,,,,asian,,52.373391,4.8793053,1590738324
Wilde Zwijnen,Amsterdam,,,,,regional,,52.3635789,4.9403914,1595364823
La Due Sicilie,"President Steynstraat 7 HS, 1091NB, Amsterdam",,,,,,,52.3512642,4.9163435,1595389728
Pancake Corner,"Kleine-Gartmanplantsoen 51, 1017RP, Amsterdam",+31 20 627 6303,https://pancake-corner.nl,,,,Mo-Su 09:00-22:00,52.3628007,4.8838974,1595594894
Azur Bleu,Amsterdam,,,,,tapas,,52.3742612,4.8727615,1598670231
Orontes West,"Hugo de Grootplein 8-H, Amsterdam",,,,,mediterranean,,52.3748,4.8733,1598670234
Marits,"Andreas Bonnstraat 34H, 1091BA, Amsterdam",+31 20 776 3864,https://www.maritshuiskamerrestaurant.nl,info@maritshuiskamerrestaurant.nl,,,,52.3593021,4.9137126,1619441662
Queen of Sheba,Amsterdam,,,,,,Mo-Su 17:00-23:00,52.3836547,4.8789597,1628629821
MKZ,"Eerste Schinkelstraat 16, 1075TX, Amsterdam",+31 20 679 0712,https://binnenpret.org/mkz/,mkz@binnenpret.org,,,"Tu,Th-Sa 19:00+",52.3539315,4.8542756,1641002657
Wagamama,"Zuidplein 12, 1077XV, Amsterdam",+31 20 620 3032,https://www.wagamama.nl/restaurants/zuidplein,,,asian,Mo-Fr 11:30-17:00; Sa-Su 13:00-17:00,52.339909,4.872697,1657724267
Pomodoro,"Jan Pieter Heijestraat 128, 1054MH, Amsterdam",,,,,,,52.362435,4.8640063,1686808195
Cham So Good,"Overtoom 464A, 1054JX, Amsterdam",+31 6 41389422,https://chamsogood.nl/,,,korean,Mo 16:00-19:30; Tu-Sa 12:00-19:30; Su off,52.3595183,4.8614149,1688832074
De Zingende Zwaan,"Rhijnvis Feithstraat 43, Amsterdam",,,,,,Mo-Su 17:00-24:00,52.3597871,4.8599718,1688834785
Lalibela,"Eerste Helmersstraat 249-H, 1054DX, Amsterdam",,https://www.lalibela.nl/,,,ethiopian,,52.3609593,4.865533,1689127884
Getto,"Warmoesstraat 51, 1012HW, Amsterdam",+31 20 421 5151,http://www.getto.nl,,,burger,,52.375358,4.898286,1696397267
Kaagman & Kortekaas,"Sint Nicolaasstraat 43, 1012NJ, Amsterdam",+31 20 233 6544,https://www.kaagmanenkortekaas.nl,,,french,"Tu-Fr 18:00-01:00, Sa12:00-01:00, Su18:00-01:00",52.3748089,4.8924356,1699862313
Atrium,Amsterdam,,,,,,,52.369028,4.8955526,1701389012
De Smoeshaan,Amsterdam,,,,,international,,52.3640307,4.8805712,1704746489
Roberto's Restaurant,"Apollolaan 138, 1077BG, Amsterdam",+31 20 710 6025,http://www3.hilton.com/en/hotels/netherlands/hilton-amsterdam-AMSHITW/dining/index.html?WT.mc_id=zELWAKN0EMEA1HI2DMH3LocalSearch4DGGenericx6AMSHITW,robertos.amsterdam@hilton.com,,italian,Mo-Su 07:00-22:30,52.3514585,4.8715594,1708258875
Kersentuin,Amsterdam,,,,,,,52.3512586,4.8743677,1708258878
Café Loetje,"Johannes Vermeerstraat 52-H, 1071DT, Amsterdam",+31 20 662 8173,https://www.loetje.nl/locaties/amsterdam-cafe/,,,steak_house,Mo-Su 11:30-22:30,52.3543672,4.8842366,1712460739
Toko Sinar Mas,"Hoofddorpplein 9, 1059CV, Amsterdam",+31 20 669 1857,https://www.sinarmas.nl,sales@sinarmas.nl,,asian,"Mo-Fr 12:00-19:45, Sa 10:00-17:30",52.350895,4.8500652,1712603322
Bolenius,"George Gershwinlaan 30, 1082MT, Amsterdam",,https://www.bolenius-restaurant.nl/,,,,,52.3360706,4.8737039,1718653956
New King,"Zeedijk 115-117, 1012AV, Amsterdam",+31 20 625 2180,,,,chinese,,52.3736127,4.9003001,1720286925
Blin Queen,"Amstel 102, 1017AD, Amsterdam",,https://www.blinqueen.com,,@blinqueen.amsterdam,breakfast;cake;coffee_shop;crepe;diner;pancake,Mo-Th 09:00-21:00; Fr 09:00-22:00; Sa-Su 09:00-18:00,52.366956,4.8968557,1724319376
Middl Eat,"Reguliersdwarsstraat 21, 1017BJ, Amsterdam",+31 20 845 8144,https://www.middleat-amsterdam.nl,,@middl.eat,mediterranean,Mo-Fr 09:00-01:00; Sa-Su 09:00-03:00,52.3666351,4.8899888,1741827384
La Casa di Madonna,"Reguliersdwarsstraat 31, 1017BJ, Amsterdam",,https://casadimadonna.nl/,,,italian,,52.3665466,4.8903128,1741835157
Gebr. Hartering,"Peperstraat 10-huis, 1011TL, Amsterdam",+31 20 421 0699,https://www.gebr-hartering.nl,,@gebrhartering,meat,Mo-Su 18:00-22:00,52.3716443,4.9074757,1749038791
The Red Wine District,"Sint Jacobsstraat 8, 1012NC, Amsterdam",,,,,,,52.3765273,4.8956641,1757236729
Tjing Tjing,Amsterdam,,,,,,,52.3505332,4.889167,1767426728
Shoarma Mesut 2,Amsterdam,,,,,,,52.3728915,4.8780769,1772991831
Toscanini Deli,"Lindengracht 75, 1015KD, Amsterdam",,https://restauranttoscanini.nl/,,,italian,"Mo-Th 18:00-23:00; Su off; Fr,Sa 12:00-14:30,18:00-24:00",52.380166,4.8852817,1783971866
Hakata Senpachi,"Wielingenstraat 16, 1078KK, Amsterdam",,https://www.hakatasenpachi.com,,@hakatasenpachi,japanese,Mo off; Tu-Su 17:00-22:00,52.3444664,4.8893218,1793882002
Il Pecorino,Amsterdam,,https://www.ilpecorino.nl,,,italian,,52.386837,4.908566,1799267537
Takumi Ramen,"Kinkerstraat 140, 1053EG, Amsterdam",+31 20 3032868,https://takumiramennoodles.com/nl/amsterdam-dehallen/,kinkerstraat@takumiramen.nl,@takumiramenamsterdam,asian;japanese;ramen,Mo-Sa 12:00-21:30; Su 12:00-21:00,52.3665692,4.8692063,1815032695
Srikandi,"Stadhouderskade 31, 1071ZD, Amsterdam",,,,,indonesian,,52.3614794,4.8836467,1827993011
La Cantina,"Gravenstraat 20, 1012NM, Amsterdam",+31 20 786 7211,https://lacantinaamsterdam.nl/,info@lanactinaamsterdam.nl,,italian,,52.3742929,4.8921822,1886938076
De Struisvogel,"Keizersgracht 312, 1016EX, Amsterdam",+31 20 423 3817,http://www.restaurantdestruisvogel.nl/,info@restaurantdestruisvogel.nl,,,,52.3704351,4.8842823,1886938094
't Zwaantje,"Berenstraat 12, 1016GH, Amsterdam",+31 20 623 2373,http://zwaantje-restaurant.nl/,info@zwaantje-restaurant.nl,,,Mo-Su 16:30-23:00,52.3704557,4.8838082,1886938104
Lloyd Hotel,Amsterdam,,,,,,,52.3741514,4.9347391,1890385348
Al Argentino,"Zeedijk 29A, 1012AP, Amsterdam",+31 20 638 9340,https://www.alargentino.nl/,,,steak,Mo-Su 12:00-23:00,52.3756793,4.9009356,1904756910
Azzurro,"Zeedijk 46, 1012BA, Amsterdam",,,,,italian,,52.3750547,4.9008836,1904756921
Dum Dum Palace,"Zeedijk 37, 1012AR, Amsterdam",,,,,chinese,,52.375497,4.9011058,1904756954
Wau,Amsterdam,,,,,malaysian,We-Mo 12:00-22:00,52.3755423,4.9010587,1904756985
Kyo,"Koningsstraat 29, 1011ET, Amsterdam",+31 20 354 1219,https://restaurantkyo.nl/,info@restaurantkyo.nl,,japanese,We-Su,52.3723595,4.9020474,1908229548
Symphony's,"George Gershwinlaan 22-28, 1082MT, Amsterdam",,https://www.symphonys.nl,,,international,,52.3361779,4.8742579,1927265371
Tanuki,"Pieter Lastmanweg 9, Amstelveen",,https://www.restaurant-tanuki.nl,,,japanese,,52.3026631,4.8624811,1927290379
Ogìrì,Amsterdam,,,,,african,,52.322785,4.9729363,1965702599
Titus Parrilla,"Rembrandtplein 7, 1017CT, Amsterdam",,,Haagen-Dazs.Rembrandtplein@genmills.com,,argentinian,,52.366428,4.896148,1984268522
Mi-Gudu,"Wijttenbachstraat 390, 1093JK, Amsterdam",,,,,,,52.3610354,4.9300561,2013949592
Sranang Makmur,"Wijttenbachstraat 14, Amsterdam",,,,,asian,,52.3600469,4.9260867,2013949595
ctaste,"Amsteldijk 55, 1074HX, Amsterdam",+31 20 675 2831,https://ctaste.nl/,service@ctaste.nl,,regional,We-Sa 16:30+; Su 11:00+,52.3541976,4.9062854,2042209982
Pazzi,"Steve Bikoplein 12, 1092GN, Amsterdam",+31 20 705 1008,https://www.pazziamsterdam.nl/,andrea@pazziamsterdam.nl,@pazziamsterdam,italian,Mo-Su 17:00-22:00,52.3552513,4.9228914,2052015527
De Luwte,"Leliegracht 26-28, Amsterdam",,http://restaurantdeluwte.nl,,,international,,52.3752896,4.88688,2061794034
Sous Bar Bistro,"Wolvenstraat 16, 1016EP, Amsterdam",+31 20 639 0351,https://sousamsterdam.nl,info@sousamsterdam.nl,,international,24/7,52.370378,4.8858097,2086254284
East57,"Eerste Ringdijkstraat 4, 1097BC, Amsterdam",,https://www.east57.nl,,,international,Mo-Sa 08:00-23:00; Su 08:00-15:30,52.350072,4.9183799,2108789147
Piazzeta Romana,"Korte Leidsedwarsstraat 69, 1017PW, Amsterdam",,,,,,Mo-Th 11:30-23:00; Fr-Su 11:30-23:30,52.3641394,4.8836566,2138577016
Sumo,"Korte Leidsedwarsstraat 51, 1017PW, Amsterdam",,https://www.restaurantsumo.com/,,,japanese,,52.3647599,4.882715,2138577029
Rainarai,"Polonceau-kade 40, 1014DA, Amsterdam",,https://rainarai.nl/westergasfabriek/restaurant,,,,Mo-Su 12:00-22:00,52.3857011,4.8656267,2161765502
Kaasbar,"Ferdinand Bolstraat 10, Amsterdam",,https://kaasbar.amsterdam/,,,,Mo-Th 17:00-23:00; Fr 15:00-01:00; Sa-Su 12:30-01:00,52.3572817,4.8905157,2165936474
Yuan's Hot Pot,Amsterdam,,https://yuanhotpot.com,,,hotpot,,52.3570167,4.8905362,2165936476
Taj,Amsterdam,+31 20 6797297,https://taj-indian-restaurant.nl/,,@tajindianrestaurantamsterdam,indian,Mo-Su 16:00-23:00,52.3574228,4.891031,2165936477
Linguini Trattoria,"Eerste Jacob van Campenstraat 41, 1072BD, Amsterdam",,https://www.linguini.nl/,,,italian,,52.3575174,4.8896736,2165936478
Shanghai Soup Dumplings,Amsterdam,,,,,asian,,52.3572111,4.8905496,2165936479
Frens Haringhandel,Amsterdam,,,,,seafood,Mo-Su 11:00-17:00,52.3672889,4.889437,2179747557
Moak Pancakes,"Ferdinand Bolstraat 11-H, 1072LA, Amsterdam",,https://www.moakpancakes.nl/,,,pancake,,52.3565078,4.8907469,2186372449
Chez Nina,"Van Limburg Stirumplein 10A, 1051BE, Amsterdam",+31 6 28836136,https://www.cheznina.nl,,,mediterranean,Tu-Th 17:30-24:00; Fr-Su 12:00-24:00,52.3845831,4.8748401,2189998308
Buiten Amsterdam,"Th. J. Lammerslaan 3, 1064DH, Amsterdam",+31 20 341 34 37,https://www.buiten-amsterdam.nl,,,international,Tu-Su 11:00-23:30,52.3714116,4.8212599,2192119057
Pie Nong Thai,"Nassaukade 50A, 1052CN, Amsterdam",+31 6 44105074,https://bestelthaiseten.nl,,,thai,Mo-Su 16:00-21:30,52.3813066,4.8795506,2193172734
Pasta e Basta,"Nieuwe Spiegelstraat 8-BG, 1017DE, Amsterdam",,https://www.pastaebasta.nl,,,italian,,52.3648567,4.8897795,2248089003
Zaza's,"Daniël Stalpertstraat 103, 1072XD, Amsterdam",,https://www.zazas.nl,,,french,,52.3561902,4.8921323,2248092355
Visaandeschelde,"Scheldeplein 4, 1078GR, Amsterdam",,https://www.visaandeschelde.nl,,,seafood,,52.3446707,4.8903816,2248180253
Café Modern,"Meidoornweg 2, 1031GG, Amsterdam",+31 20 494 0684,https://modernamsterdam.nl/,mail@modernamsterdam.nl,,fine_dining,Mo 18:00-22:00; We-Fr 18:00-22:00; Sa-Su 12:00-22:00,52.3864765,4.9090476,2250068174
Seoul Sista,"Reguliersdwarsstraat 20, 1017BM, Amsterdam",+31 20 247 0888,https://www.seoulsista.nl/eng/amsterdam-reguliersdwars-en/,reservationsrds@seoulsista.nl,@17841406347170097,barbecue;korean,Mo-Su 16:45-23:00,52.3664957,4.889928,2264496564
Saigon Càphê,"Stadsplein, Amsterdam",,https://www.saigoncaphe.nl/,,,vietnamese,,52.303164,4.859757,2280578452
Zorgeloos,"Stadsplein 14, Amstelveen",,https://zorgeloosetenendrinken.nl/,,,,,52.303103,4.86,2280578699
Hans im Glück,"Rembrandtplein 27-29, 1017CT, Amsterdam",,https://hansimgluck.nl/burger-restaurant/amsterdam-rembrandtplein/,,,burger,Su-Th 10:30 - 23:30; Fr-Sa 10:30 - 01:00,52.3664086,4.8974702,2285525429
De Maria,"Rembrandtplein 38, 1017CV, Amsterdam",,,,,steak_house,,52.3657161,4.8969539,2285599320
Eetcafé Lotgenoten,"Rijksstraatweg 215, 1115AR, Duivendrecht",+31 20 699 5819,https://www.eetcafelotgenoten.nl/,,,regional,Tu-Su 16:00-22:00,52.325298,4.938726,2297220026
Basilico,"Willemsstraat 29A, 1015HW, Amsterdam",+31 20 627 2685,http://www.basilico.nl/chi-siamo_nl.htm,,,italian,We-Mo 12:30-21:30,52.3813021,4.8855063,2300261652
The Cottage,"Linnaeusstraat 88, 1092CP, Amsterdam",,,,,,,52.356135,4.927206,2323680643
Al Basha,"Slotermeerlaan 97, 1064HA, Amsterdam",,https://www.albasha.nl,,,steak_house,Mo-Su 16:00-23:00,52.3780823,4.8196528,2332382653
Sichuan Chengdu Paradise,"Lange Niezel 24, 1012GT, Amsterdam",,,,,chinese,,52.3748435,4.8989394,2340297250
Tokyo Ramen Takeichi,"Reguliersdwarsstraat 23, 1017BJ, Amsterdam",+31 20 7861281,https://takeichi-ramen.eu/locations/the-netherlands/flower-market,info@takeichi-ramen.eu,@tokyoramentakeichi.nl,ramen,"Mo-Su 12:00-15:00, 17:00-21:00",52.3665994,4.8900626,2340314926
Nour,"Javastraat 109-H, 1094HC, Amsterdam",,,,,kebab;arab,,52.3638764,4.9365171,2348138319
Mesken,"Sumatrastraat 37, 1094LN, Amsterdam",+31 20 694 0277,https://restaurantmesken.nl/,,,turkish,"Mo-Fr 12:00-01:00, Sa,Su 09:00-03:00",52.363524,4.9358422,2348150436
